chts_vid,dvmt
22904801,54.100008
22906911,13.869661
22911771,10.390212
22911772,14.634534
22912081,81.765051
22912082,115.515554
22912611,20.812962
22912612,32.698067
22914671,68.69623
22914672,41.34045
22917071,7.022963
22917072,36.053025
22917501,1.88946
22919661,43.532778
22920701,35.652792
22920702,24.408442
22930921,16.976751
22932101,71.654958
22933771,65.739842
22934231,13.181489
22934232,18.418489
22936191,20.252096
22937061,79.192699
22938661,8.315155
22941011,10.454898
22950391,114.068745
22951911,20.028108
22951912,2.245023
22953131,29.424027
22953132,32.755662
22957921,19.604304
22960221,21.743798
22960222,50.339904
22965142,19.139309
22966521,9.939131
22966522,24.801329
22969831,38.073652
22971781,28.30405
22975051,73.336849
22975052,89.112845
22977512,197.492245
22977513,6.34134
22987121,1.429442
22989501,51.797323
22990631,15.780656
22992961,51.987564
22992963,1.081465
22992964,9.099526
22998421,32.659582
22998422,10.743786
23006411,44.838235
23006412,6.608956
23008923,3.08579
23011072,160.219448
23011141,20.809847
23013682,43.195829
23013683,11.953387
23019492,47.517263
23021361,16.91124933
23021731,42.627015
23021732,45.06427
23027971,138.888861
23027972,9.238004
23028671,46.186711
23028672,67.473339
23028673,53.530963
23032721,72.604354
23037031,13.54028
23037032,9.626747
23037033,33.997069
23039321,15.741884
23039322,7.580052
23039381,34.409766
23040051,50.390436
23040052,7.573891
23049131,10.870173
23049621,49.788455
23049622,4.609341
23051041,107.358784
23051042,27.988296
23055471,15.777732
23055472,23.012714
23057051,476.124477
23057052,37.921231
23058091,59.69091
23058092,25.355074
23058461,41.678897
23058462,2.185932
23059401,14.795948
23059404,10.951631
23062911,5.538937
23065111,19.076505
23065112,1.103454
23066022,137.080249
23067521,276.755506
23067522,9.987896
23075041,35.060852
23075042,34.412378
23075043,8.815709
23075044,15.604857
23075101,22.395074
23075102,118.322071
23078811,21.321217
23078812,5.795397
23078901,5.393535
23081691,71.43184
23081692,9.278522
23086241,5.650276
23086242,53.76873
23086243,73.166517
23086781,15.332567
23095611,12.938977
23096781,27.779479
23103111,41.895187
23103112,17.506897
23104521,14.295398
23105011,13.72791
23107891,91.48668
23107892,19.825997
23107893,62.943129
23107894,38.178198
23111711,25.474004
23112801,39.309492
23112802,44.803061
23118041,142.996961
23118042,34.260982
23122653,53.726632
23124061,4.350751
23124062,10.395477
23124063,13.309747
23127441,13.87076
23127963,34.274763
23128141,23.221574
23129591,19.506139
23130181,25.516625
23130182,19.470127
23132212,31.130545
23132213,2.912111
23137311,6.412374
23137312,31.047182
23137313,31.439148
23141431,51.298064
23148751,14.573647
23148752,8.801128
23155711,15.068196
23162211,11.485002
23162212,30.396906
23163711,71.928616
23163871,7.645643
23163873,13.024669
23166931,66.662964
23166932,17.00155
23166933,23.246029
23168041,40.021664
23168042,38.124512
23172771,17.282153
23172772,25.431521
23175791,12.130792
23175793,28.66267
23179601,3.275516
23179602,15.193863
23179603,34.831311
23182781,38.04465
23183672,24.864658
23184571,26.072127
23184572,33.793136
23198821,7.593918
23198822,3.147832
23209301,4.445691
23209302,3.873482
23211531,68.230399
23224842,13.500183
23232731,18.977248
23232732,50.952893
23237261,15.467278
23237621,119.60854
23247761,13.450917
23247762,10.801971
23252061,14.826639
23252062,13.758191
23254851,57.955845
23257792,51.924528
23257793,9.492113
23261931,45.859482
23261932,53.43472
23262801,88.57641167
23262802,111.434564
23268731,4.548976
23268732,105.077185
23269291,9.773855
23273151,28.115826
23273152,14.482892
23273153,18.875672
23276451,4.491671
23278341,24.835272
23279172,15.013332
23280791,64.713524
23282541,31.796938
23284401,34.435119
23289881,86.357178
23291421,22.311258
23291422,103.101573
23295261,88.100985
23297851,1.925223
23316211,46.261231
23316212,23.289915
23320341,124.403376
23320342,72.139792
23326131,20.618014
23327251,66.264922
23327252,421.77318
23327791,103.05683
23327792,133.718637
23329171,230.663312
23329172,23.725936
23334571,16.691105
23335841,8.66588
23338581,19.431363
23340261,46.711035
23342621,78.881265
23342622,5.080885
23347161,2.936588
23347441,41.03806
23347442,1.706423
23347443,1.744054
23353301,206.355254
23353302,4.873748
23356861,31.00172
23356862,28.460376
23359571,11.382976
23359572,2.778529
23361121,46.177602
23361122,27.7584
23362211,94.704839
23362212,18.027227
23362213,56.354153
23362601,27.781304
23363731,38.023748
23363732,7.231307
23363901,26.561679
23363902,5.859907
23366412,3.367426
23376761,12.87497
23378152,64.998416
23378153,6.921101
23379591,70.44161
23379592,34.363848
23379593,8.34442
23381471,32.472347
23381472,53.790564
23382851,14.247764
23382852,7.621271
23388101,80.685673
23388102,8.067272
23388103,20.163729
23390021,81.474861
23392101,6.600707333
23399021,70.091516
23402202,90.799409
23411521,6.025606
23411681,8.136157
23411682,2.518198
23423181,23.297977
23423182,20.30259
23423183,19.720674
23429571,51.348988
23429572,71.683317
23431461,44.941219
23431462,52.674927
23439201,34.383266
23441091,15.90028
23442201,29.653795
23442203,1.775978
23443841,48.386301
23454701,92.063617
23454702,33.905091
23458221,34.711029
23458222,38.144356
23474071,121.045794
23474072,80.989836
23474761,10.871021
23474762,6.414724
23475261,76.674137
23475731,13.953513
23475732,58.520558
23475781,23.889299
23475783,7.425913
23477701,18.436712
23493121,8.308936
23493122,8.905141
23494731,18.191042
23494732,6.832056
23496491,8.023068
23497811,19.550595
23497812,18.568615
23498031,42.603521
23498032,37.772352
23498033,35.824006
23501713,18.225823
23505671,18.938741
23505673,9.329481
23505674,39.994136
23507391,28.329205
23507392,7.805816
23507911,3.134936
23516091,6.93972
23516731,358.417386
23519411,41.961784
23519412,4.044983
23524411,49.81592
23524412,49.34616
23524601,22.166487
23528301,27.840406
23528302,21.873799
23531022,31.653486
23531023,15.774176
23536831,40.313104
23538191,3.889696
23542521,10.215927
23545122,18.995976
23545381,23.608796
23545382,9.439563
23548561,22.163042
23551001,121.76624
23551002,63.022127
23554211,6.575879
23555981,8.814362
23555982,1.089432
23561321,70.619695
23561322,6.432127
23565961,47.745989
23565962,41.976883
23570751,2.935436
23570752,5.368392
23571691,60.243658
23571692,17.093165
23578592,59.955089
23579871,14.29034
23579872,1.139946
23583721,161.715559
23592941,12.539366
23592942,7.614385
23600351,71.109805
23600352,71.031388
23600541,232.474527
23605371,40.012482
23605372,32.30011
23605373,17.2537
23609012,3.230501
23609013,5.477301
23617481,63.359543
23617482,6.325858
23618961,7.427303
23624681,11.194101
23624683,73.157777
23632251,47.689665
23632252,59.147163
23632492,17.908688
23635483,26.441033
23635484,8.310429
23636011,21.970832
23644332,147.813381
23644732,8.054448
23645201,23.0951
23647891,66.011579
23653851,17.24178
23660711,56.543384
23660712,49.556166
23663331,39.296404
23663334,28.211621
23669061,3.109592
23669063,11.013834
23677672,8.589491
23682311,33.466647
23682312,18.938294
23685651,78.335441
23685652,66.616342
23685821,44.956398
23685822,44.723863
23687981,43.395293
23691072,25.545805
23705061,61.69155
23705062,33.966532
23708961,11.054346
23717271,5.279392
23717311,2.345332
23717312,96.328642
23718841,43.956801
23719221,4.940233
23719222,3.252638
23721151,23.91724
23721152,43.073983
23721471,5.604191
23721472,8.929445
23724251,14.998474
23735721,32.774188
23735723,16.680294
23744581,11.095797
23758061,19.921334
23758062,9.607664
23759041,125.737701
23763711,20.29263
23780811,87.358962
23781461,9.838814
23785771,34.045693
23785773,5.014389
23786821,101.899119
23786822,20.921441
23789881,45.387421
23793412,9.225051
23794961,32.654149
23794962,22.177814
23794963,19.14429
23796301,53.585987
23796302,22.458656
23796304,15.245074
23797171,25.027316
23797172,66.105744
23797471,33.063682
23799321,44.889907
23799322,22.235353
23804971,38.746992
23804972,9.862042
23804973,13.894943
23810381,150.75781
23810382,7.453088
23813171,3.6415
23813174,13.297496
23820461,6.582991
23820542,109.733405
23823211,6.961194
23823212,6.995055
23824552,46.423403
23827661,57.891068
23827662,75.384011
23828401,47.160849
23831291,44.168079
23831292,76.16541
23835471,14.41404
23835472,17.064026
23835473,2.134118
23836621,63.908362
23836622,24.451384
23843661,28.934053
23843663,1.898812
23846301,102.927929
23848161,18.854472
23848941,64.072159
23864351,1.476688
23864352,58.611167
23864353,12.136141
23869851,174.661478
23869852,31.442598
23869853,14.709724
23878321,28.797485
23878322,34.212453
23881671,19.495322
23881672,3.647543
23885611,64.624597
23887541,46.937909
23887542,16.636887
23889151,13.155635
23889152,43.272395
23890941,26.690652
23899021,41.22002633
23899022,60.656073
23899881,19.51207
23899882,12.113816
23902211,4.398135
23902461,3.624958
23902462,8.892277
23906142,13.950803
23906143,27.723902
23906241,27.259863
23906242,40.440612
23909631,29.276859
23909632,10.679732
23917131,48.32246
23918582,156.939566
23940542,18.835781
23940583,84.535286
23941711,17.592129
23941712,8.168727
23942391,4.86727
23947461,17.749929
23948811,26.586525
23948812,11.573732
23957971,21.310509
23957972,56.022438
23959611,54.273045
23959612,52.137576
23961131,28.441587
23961132,12.322451
23961133,5.634495
23968131,105.738042
23968132,44.600087
23973861,11.363405
23973862,17.256846
23975941,56.177785
23975942,10.26244
23980741,21.551368
23981341,28.023933
23984021,25.69245967
23984041,5.455674
23984221,15.558966
23984361,33.479019
23984591,27.552097
23984592,21.820652
23988906,19.511811
23989551,78.438875
23989552,16.723839
24002141,7.76915
24004721,30.381155
24004722,15.909554
24006402,286.645972
24007391,45.525357
24011131,32.172797
24011132,13.43557
24019061,34.658055
24019062,20.372561
24019063,3.409324
24019431,8.779158
24019432,6.892243
24023831,72.662406
24037021,19.742456
24037711,23.883856
24040631,4.722939
24040634,0.524978
24042391,41.199424
24042392,6.612932
24043511,3.267196
24045961,15.974478
24045962,12.270964
24051141,10.476198
24057221,13.362004
24057222,51.07535
24057641,12.941248
24057871,24.956937
24057872,75.737199
24058121,4.988989
24058122,45.390233
24077502,4.238483
24078711,80.471891
24078713,49.892218
24080441,12.279047
24080442,71.769714
24080711,10.858312
24080712,24.898615
24083891,1.655238
24084041,20.904279
24084042,213.038962
24084401,95.858636
24087731,57.821524
24087732,88.546144
24090591,65.823065
24092252,12.04729
24092821,22.619992
24094052,24.126134
24095482,46.054869
24096791,16.238117
24096792,5.950464
24100161,71.615059
24100162,12.870302
24113022,8.784784
24113023,11.089388
24119061,7.032057
24126801,47.18927
24128281,35.256749
24128282,3.597932
24134181,76.491425
24134182,53.802168
24137261,123.11556
24141271,29.848198
24141272,25.791968
24141761,19.031933
24141762,11.815158
24143331,5.239738
24144631,17.931719
24144801,9.276117
24155701,75.585012
24155741,31.764086
24155742,49.47085
24156481,11.105515
24159851,38.154303
24159853,19.346916
24162901,6.821845
24164961,7.819904
24167281,46.246542
24167283,30.792296
24169271,32.617655
24169272,14.896909
24170341,72.211518
24178421,56.920082
24178422,15.273008
24179911,11.026584
24179913,22.327699
24181041,10.378089
24181042,15.354413
24181151,26.91644
24184901,56.523575
24186961,77.625325
24191191,40.960989
24191192,30.226046
24192411,40.197712
24192412,81.690523
24200481,19.045017
24200482,28.079762
24200483,105.003079
24200484,19.585979
24201502,6.916402
24201503,28.893957
24202991,91.696935
24220281,9.114448
24224281,18.814584
24226911,122.9714
24232501,18.637043
24232502,12.021223
24234691,10.539918
24245251,6.597199
24245252,34.467917
24249971,8.162343
24249972,30.0411
24252111,6.816916
24252112,9.091764
24252502,2.973947
24252872,27.007994
24260571,14.721543
24260572,29.516688
24263681,5.099966
24264801,18.58235
24264802,35.47101
24270331,100.53517
24270332,18.591262
24270671,22.613091
24271551,40.41524
24271552,36.370473
24276822,26.022175
24278282,46.962425
24279702,2.216448
24280451,8.357664
24282782,30.925019
24283611,15.912293
24291181,8.702278
24291182,3.052972
24295731,32.814566
24296162,3.060732
24308611,69.15491
24308612,41.759133
24309641,3.805137
24311541,18.042066
24311542,75.539403
24319322,33.49341
24319323,31.345028
24323971,53.249586
24326371,6.884982
24327401,76.021825
24327402,98.662943
24330241,12.127113
24330242,4.357147
24332351,12.879467
24332352,29.993621
24332353,26.59532
24332691,40.633224
24332692,58.01226
24333991,56.57215
24333993,30.757685
24334311,198.511343
24334312,11.393624
24335741,19.107757
24335742,20.242028
24337151,11.225822
24337152,22.264275
24340091,161.755126
24340093,7.505901
24340821,20.128764
24340822,29.382946
24340823,21.631721
24341271,15.80821
24341272,15.936462
24342301,67.235032
24342302,6.908732
24346162,54.10169
24346631,28.346288
24348041,75.53362
24348042,3.519674
24353011,158.231856
24353012,15.830282
24353772,55.058063
24355702,20.431255
24355703,9.542017
24357891,16.040737
24358302,13.218149
24367421,85.984904
24367422,10.494082
24369851,30.984188
24375881,48.010159
24375882,7.65289
24376771,94.457413
24379482,62.345818
24383081,84.692907
24383082,42.396546
24389781,43.948312
24389782,14.80337
24395391,22.90576
24396491,84.479446
24396492,19.815176
24396631,11.566761
24397461,236.620715
24398971,63.663685
24398972,15.078664
24408093,221.552109
24408411,15.226662
24425771,14.063101
24425772,62.447154
24431932,6.296179
24438331,8.80832
24439111,62.192349
24439112,54.411814
24440031,24.933876
24442221,15.841841
24442223,0.987128
24443131,17.467447
24444211,5.788768
24444212,9.789663
24445571,12.124956
24445572,4.7349
24445573,1.196774
24446762,66.968024
24447151,0.313916
24449101,53.91324
24449102,7.933105
24449161,51.550378
24449162,4.521262
24458641,20.133479
24464861,10.188111
24464862,0.216567
24473761,109.372889
24473762,43.777959
24484891,23.854798
24484892,19.618253
24492901,59.837602
24492902,25.656359
24492971,26.683484
24492972,37.494699
24495181,2.387183
24495182,141.339075
24495321,11.042655
24495322,74.466674
24495412,6.604384
24495413,50.177182
24501461,3.472218
24503011,105.531554
24504652,3.036674
24511212,63.142432
24519071,60.577831
24519771,10.462353
24519772,15.646547
24521702,19.512873
24521704,27.093418
24528151,20.869574
24528851,3.540808
24528852,16.243083
24529341,13.049638
24530321,0.663695
24532501,17.209208
24532502,44.423702
24532821,34.066083
24532822,15.86472
24536601,49.909155
24538691,12.902659
24538692,3.138182
24539852,47.916248
24539853,88.42296
24539854,29.718337
24542891,35.673625
24542892,42.41612
24550121,61.714492
24554201,124.914898
24554203,29.918111
24554351,81.688005
24554352,2.126333
24564861,108.381107
24566131,7.262243
24566132,32.621148
24567121,36.817388
24576021,72.475509
24576022,55.294117
24576023,51.036391
24581061,136.690283
24586791,21.96807133
24586792,188.431016
24589651,8.05125
24589652,49.16244
24589831,40.111127
24593092,20.491177
24595471,37.962554
24595541,61.306323
24595542,34.891326
24597962,44.130248
24599272,9.785263
24599481,6.942792
24600681,49.855203
24600682,32.907656
24603782,8.742345
24606002,8.442584
24606003,46.136977
24606005,75.640667
24609251,25.389855
24618171,6.646809
24621151,71.716199
24621152,17.851631
24621153,2.117159
24623611,79.625368
24623612,74.454348
24625471,19.746755
24625491,55.844566
24625493,47.38821
24631391,4.774037
24634001,69.011414
24637551,3.349851
24638101,128.241574
24639161,30.662194
24639162,112.272653
24640081,19.769316
24640082,78.16972
24640083,7.087402
24651351,5.948406
24651691,35.518985
24651692,26.68489
24652271,37.966203
24652272,10.82543
24658052,36.940423
24658841,30.51794
24658842,3.900403
24658843,27.264005
24658844,32.472805
24658951,14.115226
24658952,26.223145
24659251,94.815033
24662831,68.771229
24662832,33.898473
24667932,89.37499
24670001,20.102752
24670002,8.332287
24671951,104.807031
24671952,32.566093
24676241,45.257457
24676242,47.579874
24676371,76.362085
24678971,102.647653
24678972,44.352986
24679712,37.159128
24682361,4.963835
24682362,107.587065
24687581,23.647738
24687642,2.707305
24691792,76.953319
24695091,7.937537
24695092,74.771045
24695801,22.714925
24699503,98.207354
24700131,14.69801033
24700132,5.934336
24703401,57.736784
24703402,43.903396
24708782,3.626903
24711721,59.755791
24711722,43.953855
24715821,30.021669
24715822,10.404062
24721501,17.442031
24721502,42.33073233
24723331,34.574051
24723332,22.683825
24725351,19.751748
24725352,29.918993
24726791,11.518332
24736241,78.378526
24738921,54.072006
24742171,2.759587
24744093,20.198656
24744181,19.790014
24744311,33.060612
24744312,78.688679
24747901,20.509917
24748241,45.551902
24748242,60.207
24748243,2.537066
24748321,72.768405
24749892,8.767324
24751301,28.464534
24751302,2.952844
24752771,8.180621
24754271,32.58627267
24754291,6.568139
24754292,27.085471
24756651,26.362352
24757672,123.895748
24757861,44.870028
24757862,25.298297
24758101,42.066117
24758102,51.522374
24759182,47.256699
24760171,21.913605
24760181,36.468512
24760182,25.360621
24760183,16.280193
24760184,5.82047
24760651,63.452764
24760792,5.131948
24761571,60.10829
24761761,12.350185
24761772,3.488204
24762011,13.629446
24762441,4.83266
24762661,76.485532
24762911,34.467486
24762912,4.653035
24763711,42.198854
24763712,51.613243
24765451,18.336683
24768571,26.708651
24768572,20.370112
24770011,47.116083
24770012,2.726582
24770851,4.300332
24770852,13.480909
24772151,104.377106
24772152,85.054956
24772521,7.464263
24772522,95.525646
24774021,31.217733
24774022,26.607936
24774251,10.695876
24774701,27.674197
24775522,7.295152
24775523,31.949127
24775524,4.180044
24778222,14.13627
24778531,4.59286
24778532,12.29191
24779501,6.770553
24780321,27.799938
24780322,18.487778
24781071,17.45677
24781072,7.639805
24781073,8.76266
24781481,14.674809
24781482,37.99471
24781483,0.638252
24782981,62.050574
24782982,61.413845
24783301,36.264691
24783302,80.284533
24783432,30.529088
24783433,7.338325
24783434,1.364914
24784601,11.770453
24784602,25.02565
24785391,24.301566
24785392,11.977807
24785501,38.869244
24786071,5.026232
24786172,13.916937
24786311,569.507859
24786312,22.418215
24786862,47.584466
24787311,19.761453
24787551,36.32911
24788161,6.747959
24788731,137.023284
24788732,18.169409
24789001,68.736957
24789002,3.835189
24789003,35.927698
24789242,4.317768
24789581,150.670298
24789641,7.154478
24789642,2.235858
24791451,87.515654
24791452,1.268297
24791992,40.06452
24792561,63.83804067
24792563,24.491223
24793341,37.279477
24793671,39.353418
24793672,30.76674
24793673,27.574552
24794201,16.546756
24794203,15.30364
24795281,77.018812
24795471,94.691509
24795472,111.381504
24795521,22.089482
24796421,65.546974
24796812,22.728563
24796813,30.56897
24797601,29.573354
24797602,4.496139
24797671,68.11103
24797672,180.652126
24797673,114.064043
24797912,19.910394
24798761,75.128654
24798762,9.709884
24798861,84.057121
24798862,56.47688
24799041,13.829476
24799042,4.792234
24799043,59.912527
24800011,33.065823
24800012,35.531833
24800221,1.159908
24800222,49.89007
24800223,10.881688
24801961,29.680782
24802681,11.494125
24802682,14.144991
24804501,28.241798
24804502,16.968709
24804651,5.582704
24804652,12.918447
24804653,4.333918
24804791,37.449629
24805321,60.915392
24805322,34.259453
24805993,3.612585
24806051,35.437022
24806592,5.87591
24806593,17.154522
24806611,45.94538
24806612,56.691186
24806651,33.167732
24806681,41.860693
24808471,14.699147
24808481,45.70881433
24808482,20.878244
24809641,26.223624
24810111,22.351248
24810211,13.389196
24810212,13.06009
24810641,4.505064
24810651,27.181608
24810991,20.432468
24810992,17.045641
24811241,58.440111
24811831,17.188383
24811832,17.510151
24812442,4.797983
24812631,33.706168
24813331,2.598462
24813332,4.782598
24813801,26.328125
24813802,3.78596
24813962,1.437106
24814921,32.810144
24814922,23.47956
24818051,10.287624
24818053,30.264007
24818981,84.734432
24818982,32.861849
24819761,10.002124
24820351,49.904952
24820352,19.338103
24820361,38.718724
24820401,3.762893
24820511,4.855106
24820512,10.017283
24820513,5.915844
24820531,18.678014
24820532,16.040871
24820533,7.376891
24820761,27.573992
24822321,50.09482
24822322,47.624765
24822323,18.506055
24822324,42.50599
24822325,3.135414
24823551,41.262657
24823942,5.512327
24825881,58.796891
24825882,97.455605
24827101,8.731309
24827121,42.684873
24827122,105.562695
24827611,5.718973
24827612,44.572563
24827841,39.81499
24827842,56.746629
24827961,23.327315
24828391,36.985351
24828871,2.967273
24828872,75.743572
24829051,64.582875
24830701,11.655521
24831101,3.746865
24831171,8.914187
24831172,59.418063
24831173,2.328401
24831481,46.360291
24831482,26.624526
24832001,70.213568
24832002,3.489359
24832111,14.724828
24832112,9.556576
24832681,11.803112
24832682,39.86877
24832683,11.779411
24833181,40.111901
24833472,5.482549
24833663,67.227489
24833664,54.089781
24834371,17.060616
24834851,61.327578
24834852,16.98106
24834971,34.625241
24834972,11.61422867
24835521,15.184509
24835522,57.496604
24835801,30.536316
24835802,8.198915
24836471,77.458203
24836811,5.920032
24837311,92.371655
24837312,11.599622
24839401,11.418258
24839651,27.314025
24840051,8.052206
24840271,12.297704
24840581,10.789076
24842431,2.479213
24842611,29.550626
24842612,111.28077
24842821,92.516185
24844751,21.131349
24844911,12.83863
24844912,42.585631
24844913,43.95354
24845191,25.451343
24845192,28.646692
24845193,43.737792
24845251,2.309962
24846481,4.844778
24847071,77.98195
24847072,29.705353
24847073,11.69271
24847111,10.570609
24847701,24.074976
24848361,6.724638
24848362,19.250019
24848471,43.338376
24848781,27.759151
24848782,30.97518
24849581,25.684227
24849582,7.87984
24849583,11.283763
24849771,3.325394
24849772,3.516704
24849851,11.72466
24850031,19.001015
24850032,29.060491
24850221,40.24072
24850383,13.777132
24850413,27.748011
24850571,11.96709
24851021,28.059684
24851552,20.419601
24852841,26.378494
24853132,61.119123
24853281,68.000951
24853283,159.603748
24853511,26.870628
24853512,35.287299
24853513,54.544277
24853901,0.064988
24854521,53.255671
24854522,28.345857
24855931,10.131343
24856321,2.797633
24857131,33.48247
24858101,42.164171
24859061,26.335881
24859062,60.037461
24859192,2.218411
24860101,20.328255
24860472,11.749111
24861191,21.708082
24861251,19.620499
24861252,14.477441
24861511,20.721862
24861513,131.480253
24863111,17.954513
24863112,24.618188
24863561,7.73382
24863562,21.00917
24864831,55.478547
24865291,10.509248
24865421,11.265239
24865671,18.741559
24865672,1.693012
24866371,6.847907667
24866621,38.73886
24867891,2.074159
24868261,71.300828
24868262,40.002169
24869031,36.590411
24869032,14.562
24869231,14.294393
24869232,17.620338
24869861,13.033583
24869901,28.56812
24869902,38.070566
24869903,3.208748
24870011,52.676677
24870012,20.084808
24870872,5.139546
24871341,20.70994867
24871342,38.561345
24871343,52.38344
24871461,2.194572
24872281,69.368148
24872282,48.705352
24872283,32.294715
24872284,31.088752
24873861,1.147132
24873862,20.912227
24874762,20
24874821,24.685458
24874822,43.487986
24875561,13.981487
24875562,12.421687
24875851,16.622424
24876051,60.76915
24876243,25.087971
24876861,58.4006
24876864,9.488768
24876865,15.1674
24877781,148.480949
24877782,28.649661
24878162,5.230931
24878403,2.05388
24878411,11.582343
24878412,54.434995
24878941,23.907532
24879251,34.710537
24879401,4.001748
24881011,1.284648
24881012,11.831183
24881601,15.01376
24881862,6.268327
24882183,27.864246
24882271,44.906701
24882272,3.943212
24882273,6.538567
24882721,6.128783
24882722,88.893169
24882723,4.488048
24882841,16.96902
24882842,62.437098
24882861,39.417498
24882862,35.217882
24883051,96.71226133
24883052,17.242732
24883281,40.681925
24884391,1.918603
24884951,20.58784
24884952,26.746533
24885621,28.106081
24886261,27.103593
24886531,67.898762
24887871,29.455356
24888141,1.640747
24888142,1.090158
24888331,9.090034
24888441,42.64540067
24889331,127.896811
24889332,24.425609
24889931,27.335051
24889933,13.772805
24890111,31.210571
24890112,18.991828
24890113,34.335912
24891001,3.966576
24891061,12.696956
24891511,13.073823
24891512,48.469734
24891921,23.343066
24891922,36.640234
24891972,9.525428
24892621,7.947012
24892623,1.20783
24893871,53.751403
24893872,11.042806
24894281,38.785676
24895431,4.615439
24895433,11.975032
24895901,4.802654
24895902,3.662881
24896141,7.001964
24896142,42.20081
24896143,23.198387
24896221,25.593502
24896224,27.001129
24896241,45.71031
24896531,22.206816
24896532,4.839393
24897111,20.005
24897441,70.878983
24897442,24.385161
24897443,12.082367
24899981,20.71704
24900041,7.285752
24900043,6.311252
24900061,30.743318
24900561,31.932097
24900562,9.509978
24900691,81.270673
24900693,3.547664
24900801,2.34904
24900802,5.821862
24901081,2.17234
24901641,11.026706
24902492,37.544008
24902611,45.365719
24902771,15.970941
24902772,18.137538
24903381,59.022742
24903382,10.405299
24903581,5.183971
24904121,18.29106
24904122,4.2771
24904491,4.421915
24904531,89.402648
24904532,76.1939
24904721,30.911597
24904761,107.365326
24904762,15.373851
24905031,483.291271
24905251,3.88458
24905252,3.377089
24905701,26.569769
24905702,7.424738
24905851,1.56652
24905852,26.775349
24907142,67.630335
24907791,56.693758
24907861,32.644495
24909371,13.159518
24909372,46.353498
24909861,45.052126
24909862,31.435354
24909863,30.593482
24910051,66.79639
24911531,17.522285
24911561,2.272054
24911711,10.685408
24911712,6.277533
24911713,83.005965
24911791,67.959682
24912021,23.775837
24912022,10.878241
24912101,8.746331
24912171,5.86069
24912401,36.191922
24912411,19.47931867
24912921,39.482783
24912961,204.211873
24914411,54.994234
24914412,15.649848
24914413,1.784966
24915561,6.551492
24916331,27.847448
24916332,50.953291
24916561,22.38177
24916562,17.455803
24917501,7.435002
24917502,65.475933
24917731,15.381922
24917732,24.657955
24917761,8.999661
24917762,8.356526
24917763,11.013995
24917764,21.19182
24918122,7.213184
24918141,11.13646
24919161,9.144164
24919192,22.813281
24919291,175.702369
24919841,22.415142
24919842,21.104378
24921031,59.188675
24921033,89.090355
24921034,54.447292
24921036,36.745018
24921101,13.874707
24921981,7.45405
24923002,22.958878
24923301,79.297293
24923302,9.047619
24923304,56.800334
24923311,85.764881
24923313,56.417241
24924091,3.134313
24924092,8.519286
24924102,3.62245
24924271,7.712427
24924272,25.34846
24924273,5.175946
24925061,15.041969
24925062,23.57458933
24925391,57.468701
24925392,184.301517
24925393,16.077901
24926291,10.167353
24926292,70.615717
24926361,268.788481
24926362,17.518916
24927781,4.263342
24929551,73.551938
24929552,32.704992
24930001,54.204409
24930002,30.211022
24931091,38.990123
24931092,10.379076
24931561,30.079999
24932001,2.056532
24932031,14.88557
24932841,7.555037
24932981,30.886634
24932982,47.240045
24932984,15.171135
24932985,8.268481
24933121,6.015754
24933122,17.136347
24933191,19.441474
24933192,7.696103
24933193,55.312843
24933481,29.650612
24933482,7.281654
24933571,7.853395
24934381,4.742268
24934401,23.509424
24934402,4.814016
24934561,9.183344
24934562,33.87301533
24934581,202.909074
24934761,43.195557
24934762,114.301935
24935931,29.108005
24935932,45.561961
24936051,13.829313
24936052,43.223533
24936111,49.675166
24937011,49.81034733
24937012,22.985699
24937251,10.155412
24938111,260.716073
24938221,149.247096
24938222,14.578904
24938271,2.524399
24938961,2.060432
24939101,39.49069
24939301,86.932301
24939302,21.922546
24939641,21.291614
24939642,20.120468
24940331,42.126032
24940332,22.705216
24940333,16.404323
24940531,43.973142
24941191,10.85205
24942731,9.822699
24942732,35.189562
24943851,16.932154
24943852,44.188678
24944171,4.235199
24944361,43.834144
24945081,1.10168
24945082,30.217998
24945151,24.55254
24945201,21.320085
24945411,15.841682
24945412,18.513783
24945413,168.879479
24945872,13.920728
24945873,165.419512
24945874,68.741884
24946251,0.963712
24946261,4.678034
24946481,13.78036
24946851,24.782719
24946852,12.158792
24947891,134.583663
24947892,7.502261
24948531,74.89808
24948532,7.676636
24949341,46.516788
24949731,97.157855
24949732,22.724293
24949981,6.215542
24949982,6.215542
24950931,40.500395
24951211,11.629594
24951261,38.726187
24951282,47.767697
24951411,45.909857
24951412,25.469705
24951431,49.821648
24952611,6.156668
24952612,35.038527
24953602,42.420861
24954011,18.26035
24954012,5.727162
24954292,32.100907
24954401,218.973975
24955032,120.613525
24955391,24.730661
24955392,14.525561
24955511,9.926592
24955512,57.90754
24956193,2.57756
24956441,30.9328
24956501,5.307494
24958971,22.070515
24958973,44.580872
24959471,78.21131
24959472,10.464722
24959681,57.944747
24959911,5.602985
24959912,12.491636
24960621,42.87083
24960622,2.682142
24960761,26.40064
24960763,5.052678
24962721,8.007683
24962991,5.734051
24963111,26.127063
24963112,46.463423
24964133,18.523328
24964134,59.332212
24964572,21.236317
24964882,138.38334
24966311,26.748946
24967321,168.714896
24967323,168.714896
24967411,89.85861967
24967561,68.498373
24967831,40.542765
24967832,10.635083
24968842,16.309408
24968941,18.982976
24969521,11.135861
